,0,Handle,ID,CreatedAt,Location
599,"RT @CorneliusRoemer: Warum steigende Zahl der Mutanten-Fälle ein großes Problem ist, zeigt dieser Artikel aus der @SZ 
Nur, dass der Anteil…",josuagrw,1355006374313390083,2021-01-29 04:14:29,
600,"Wenn man schon darüber berichten muss, dann doch bitte ohne dieses irreführende Framing, der Impfstoff wirke nicht.… https://t.co/CPkyVALDLz",josuagrw,1354802164225486848,2021-01-28 14:43:01,
601,"Noch wächst die Reproduktionszahl nur langsam, aber der B117-Anteil an allen Fällen wächst exponentiell d.h. es wir… https://t.co/yWYPd4MYhM",josuagrw,1354545986509692939,2021-01-27 21:45:04,
602,"Ich wäre überrascht, wenn wir mit den aktuellen Maßnahmen in Berlin unter Inzidenz 40 (geschweige denn 30) kommen,… https://t.co/YLesieRT4H",josuagrw,1354527732542169093,2021-01-27 20:32:32,
603,RT @dieworkwear: urban visuals                   urban policies https://t.co/7v28IT6Dvo,josuagrw,1354439786098995200,2021-01-27 14:43:03,
604,@pavel23 Ähm warum erinnert mich das sofort an https://t.co/abizmP7Eze . Also allein die Phrase ist schon problematisch…,josuagrw,1354077394399850496,2021-01-26 14:43:03,
605,"RT @f_karig: Wenn man sich jetzt hinsichtlich der Mutanten und eines Risikos einer dritten Welle wieder ""überraschen"" lässt, indem man gena…",josuagrw,1353821207087489024,2021-01-25 21:45:03,
606,"RT @f_karig: Dieses Narrativ der Überraschung und des Nichtwissenkönnens, welches uns Politik mometan für die vergangenen 12 Monate Pandemi…",josuagrw,1353715004898496520,2021-01-25 14:43:02,
607,@Moritz_Wichmann @BirtheBird @robert_mey @whuebner @JanaFrielingha1 @Marie__Frank @NicolasSustr @IWallrodt… https://t.co/tvQSSNIle6,josuagrw,1352272823813890055,2021-01-21 15:12:19,
608,@Moritz_Wichmann @BirtheBird @robert_mey @whuebner @JanaFrielingha1 @Marie__Frank @NicolasSustr @IWallrodt… https://t.co/FvbT8naLvX,josuagrw,1332063301497466880,2020-11-26 20:46:54,
609,@Moritz_Wichmann @BirtheBird @robert_mey @whuebner @JanaFrielingha1 @Marie__Frank @NicolasSustr @IWallrodt… https://t.co/NCK2Btvju2,josuagrw,1330354824609738758,2020-11-22 03:38:01,
610,"RT @zeroCovid_DACH: #covidatwork  #ZeroCovid 

Während manche in der Arbeit ihre Gesundheit aufs Spiel setzen, genießen andere ihren Reicht…",josuagrw,1316823455371755524,2020-10-15 19:29:11,
611,"RT @Tobias_Schulze: Wie oft wollen wir das Spiel noch spielen, dass die Politik ganz überrascht ist, wenn das, wovor die Wissenschaft warnt…",josuagrw,1303106645652918274,2020-09-07 23:03:29,
612,"""Jetzt, mit den neuen Varianten, passiert wieder das Gleiche."" https://t.co/axnNfBNAsz",josuagrw,1287387637817409546,2020-07-26 14:01:46,
613,RT @taz_berlin: … oder doch nicht? Berliner RadaktivistInnen loben die Pop-up-Radspur. Bei deren „Verstetigung“ hakt es aber zwischen Senat…,josuagrw,1282861308401115137,2020-07-14 02:15:44,
614,@Housetier84 @blanchedublanc @hoehlc @rowe316 https://t.co/CpY7KzbvSQ,josuagrw,1282827312996786177,2020-07-14 00:00:39,
615,RT @sbattrawden: NHS staff are devastated that the UK now has the highest death rate in the world. I am leading a group of doctors taking t…,NaomiRyland,1357386255714115587,2021-02-04 17:51:17,
616,"RT @hannah__vibe: Heute ist ein guter Tag, um KARAKAYA TALKS bei Steady zu unterstützen. #DieletzteInstanz https://t.co/YmqjthowxF",NaomiRyland,1357069269822033923,2021-02-03 20:51:41,
617,RT @JuliaKuemper: „Auch #Startup-Gründer haben „kein Risiko-Gen“. Sondern sie haben einfach materiell abgesicherte Elternhäuser...“ nix Neu…,NaomiRyland,1356411441990004738,2021-02-02 01:17:43,
618,"Social Entrepreneurs ""are currently reliant on outdated models of philanthropy and inconsistent social investment p… https://t.co/iucHm0b039",NaomiRyland,1355242388508332036,2021-01-29 19:52:19,
619,Best tweet. https://t.co/Jv4RumNfoS,NaomiRyland,1355006374313390083,2021-01-29 04:14:29,
620,RT @luereini: Und 2te Buchempfehlung des Tages: „Starting a Revolution“ von @NaomiRyland &amp; Lisa Jaspers. Ich habe unglaublich viel über mic…,NaomiRyland,1354802164225486848,2021-01-28 14:43:01,
621,"RT @KateRaworth: @geography_paul Oh! If geography teachers of the world could unite on this one, that would be transformative! Never again…",NaomiRyland,1354545986509692939,2021-01-27 21:45:04,
622,"@annakatrein OMG es gibt eben einen Grund, warum das Geschäftsmodell für antirassistische Arbeit existiert und du h… https://t.co/y9vipeNPQ3",NaomiRyland,1354527732542169093,2021-01-27 20:32:32,
623,@KateRaworth Thank you for saying this out loud. The entire impact investment industry is a farce because they clai… https://t.co/yk9p6pNN2V,NaomiRyland,1354439786098995200,2021-01-27 14:43:03,
624,"RT @abby4thepeople: ✨just a friendly reminder that the idea of ""unskilled labor"" is a myth perpetuated by the wealthy in order to justify p…",NaomiRyland,1354077394399850496,2021-01-26 14:43:03,
625,This. https://t.co/4zkx7bnVj5,NaomiRyland,1353821207087489024,2021-01-25 21:45:03,
626,Recommendation for founders (also in Germany) who don't want to be sucked in and spat out by the VC world. There AR… https://t.co/9CLAKsOBJl,NaomiRyland,1353715004898496520,2021-01-25 14:43:02,
627,"As long as we keep equating a person’s “worth” to their shareholding, and ranking accordingly, we are not only disi… https://t.co/ioHX3p7oVY",NaomiRyland,1352272823813890055,2021-01-21 15:12:19,
628,Any #Italians want to comment on this? @DrOetkerDE https://t.co/evBy2E3AVR,NaomiRyland,1332063301497466880,2020-11-26 20:46:54,
629,Great example for the rest of Europe and those recently departed - nudge #germany #uk - equal parental leave betwee… https://t.co/VMGVMvoeAK,NaomiRyland,1330354824609738758,2020-11-22 03:38:01,
630,"@JulBSee Du kannst meistens direkt beim Verlag bestellen, um A zu vermeiden. Können wir auch gerne direkt für Euch… https://t.co/yD4BFv6UwV",NaomiRyland,1316823455371755524,2020-10-15 19:29:11,
631,@foulder Danke @foulder ✊,NaomiRyland,1303106645652918274,2020-09-07 23:03:29,
632,"RT @foulder: Buch dazu: »Starting a Revolution« von @NaomiRyland &amp; Lisa Jaspers 🤓

https://t.co/asOCjg30rj",NaomiRyland,1287387637817409546,2020-07-26 14:01:46,
633,@teresabuecker @szmagazin Aber klar doch! Herzlichen Glückwunsch ❤️,NaomiRyland,1282861308401115137,2020-07-14 02:15:44,
634,@BookIslandBooks @Folkdays @CurvedHouse @Ullstein Thank you for sharing! So glad you enjoyed it! 🙏🏼,NaomiRyland,1282827312996786177,2020-07-14 00:00:39,
635,@TLCplMax @JamesWClark Have a book coming out about the grunts of Lima 3/25. Hardest hit company of the Iraq War.… https://t.co/JpEep2qmNA,RubenGallego,1357386255714115587,2021-02-04 17:51:17,
636,"Same people think  Ivanka, Jared and Donald Trump JR are independently successful.... https://t.co/XsY4AqFbNM",RubenGallego,1357069269822033923,2021-02-03 20:51:41,
637,In Arizona to pass a tax increase you need to have 2/3 vote the House and State Senate. To disenfranchise voters yo… https://t.co/lr9UBz2bdT,RubenGallego,1356411441990004738,2021-02-02 01:17:43,
638,"RT @CAFinUS: 191 straight days in combat. 191.
More than 1,400 casualties. 

Legends in France. Horror for the Germans. 
Courage abroad. Co…",RubenGallego,1355242388508332036,2021-01-29 19:52:19,
639,@MediaPushpin Efharisto,RubenGallego,1355006374313390083,2021-01-29 04:14:29,
640,@WillNovak13 @JayBarbuto 😬😬😬,RubenGallego,1354802164225486848,2021-01-28 14:43:01,
641,Barb was one of the first persons I met when I moved to Arizona. She was a fixture in the party and a friend to all… https://t.co/a0jECFIA6c,RubenGallego,1354545986509692939,2021-01-27 21:45:04,
642,@WillNovak13 @JayBarbuto https://t.co/P2iQW40y6e,RubenGallego,1354527732542169093,2021-01-27 20:32:32,
643,@WillNovak13 @JayBarbuto Oh yeah...,RubenGallego,1354439786098995200,2021-01-27 14:43:03,
644,@WillNovak13 @JayBarbuto We literally have it on camera it was a perfect throw and regulation distance.,RubenGallego,1354077394399850496,2021-01-26 14:43:03,
645,"@JayBarbuto Damn it Jay, stick to teaching. https://t.co/Hin6KnBVpu",RubenGallego,1353821207087489024,2021-01-25 21:45:03,
646,@ClueHeywood Imagine watching it with Dan Crenshaw... how do you like them apples https://t.co/c2ex1WiQWI,RubenGallego,1353715004898496520,2021-01-25 14:43:02,
647,I will name the bear Oso and the Wolf Skilo.,RubenGallego,1352272823813890055,2021-01-21 15:12:19,
648,@ClueHeywood Clue you really know how to ruin my day.,RubenGallego,1332063301497466880,2020-11-26 20:46:54,
649,"If I could legally sell a script to Hollywood, I could sell this story.  Plot line they are running from a dangerou… https://t.co/2z6mLQ4GOW",RubenGallego,1330354824609738758,2020-11-22 03:38:01,
650,@elisecterry @4rgrls https://t.co/Z6uRjj93NV,RubenGallego,1316823455371755524,2020-10-15 19:29:11,
651,@elisecterry @4rgrls 🤔,RubenGallego,1303106645652918274,2020-09-07 23:03:29,
652,Hakeem just verbally tackled the former NFL player. Really don’t bring those weak sophomoric insults to the peoples… https://t.co/1GgAQtzqo2,RubenGallego,1287387637817409546,2020-07-26 14:01:46,
653,#az07 💪🏽 https://t.co/D3j7d69dbt,RubenGallego,1282861308401115137,2020-07-14 02:15:44,
654,As a former Chicagoan I would let anyone shovel my walk from full blown Trumper to a La Rouche cultist.  Take the h… https://t.co/HutyWtLT7Y,RubenGallego,1282827312996786177,2020-07-14 00:00:39,
655,"RT @Prinze484: Ein Klassiker aus der #Verbraucherberatung: 7-Jähriger verzockt fast 3.000 Euro mit Handy der Mutter. Gut, dass ⁦@VZNiedersa…",DanielaLucassen,1357386255714115587,2021-02-04 17:51:17,
656,RT @Prinze484: Die Argumentation ist absurd. Belastungsmoratorium für die Wirtschaft in der #Coronapandemie ist doch kein Argument gegen ei…,DanielaLucassen,1357069269822033923,2021-02-03 20:51:41,
657,Ich mag Schulterschlüsse. Unabh. Patientenberatung #UPD sollte nachhaltig im Sinne der Patienten aufgestellt werden… https://t.co/Azvmhqr9BY,DanielaLucassen,1356411441990004738,2021-02-02 01:17:43,
658,"Onlinebefragung des @vzbv. Aktivitäten von Wirtschaftsakteuren als Lückenfüller für Engpässe im Bildungssystem, zB… https://t.co/jSTditSJh9",DanielaLucassen,1355242388508332036,2021-01-29 19:52:19,
659,"Ein Satz,der alles sagt: „Die Bundesregierung kann sich weiterhin nicht auf Vorgaben an Unternehmen einigen,… https://t.co/qOBC189XIN",DanielaLucassen,1355006374313390083,2021-01-29 04:14:29,
660,"Das freut mich sehr. Seit Jahren fördern wir die #Verbraucherschulen des #vzbv, damit Kinder in #Schule auch für Le… https://t.co/KMFZfpyLin",DanielaLucassen,1354802164225486848,2021-01-28 14:43:01,
661,@KevinHoenicke Ich finde die Position des Ethikrates gut.Das Wording „Sonderrechte“ in der Kommunikation darüber st… https://t.co/jq5IMMu0O4,DanielaLucassen,1354545986509692939,2021-01-27 21:45:04,
662,Heute wird erneut zum #Lieferkettengesetz verhandelt. Gesetz ist wichtig für uns Verbraucher. „Es gibt die Sicherhe… https://t.co/iKWDs7uiOO,DanielaLucassen,1354527732542169093,2021-01-27 20:32:32,
663,RT @franka_kuehn: Kommunikationsprofis bis zum 10.02. bewerben: Der @vzbv sucht eine/n Koordinator/in für unsere digitalen Angebote. Tolles…,DanielaLucassen,1354439786098995200,2021-01-27 14:43:03,
664,"Was bedeutet der Entwurf für NutzerInnen? @Klaus_Mueller  
👉Nutzerrechte kommen zu kurz 
👉Starke Nutzerrechte sind… https://t.co/v4h22bgOE0",DanielaLucassen,1354077394399850496,2021-01-26 14:43:03,
665,"Mein Sohn möchte sich vegetarisch ernähren. Wäre cool, wenn er in Schule lernt, worauf er bei Lebensmittelauswahl a… https://t.co/nyqiioIvVo",DanielaLucassen,1353821207087489024,2021-01-25 21:45:03,
666,"RT @LinaEhrig: Entwurf zum #Urheberrecht verabschiedet. Trauerspiel für die Nutzerrechte. Jetzt ist der Bundestag gefragt, hier nachzubesse…",DanielaLucassen,1353715004898496520,2021-01-25 14:43:02,
667,"Reform der privaten Altersvorsorge ist dringend nötig. Sonst besteht Gefahr, dass Rentenlücke größer wird. Gut, das… https://t.co/KkZ3viSwf6",DanielaLucassen,1352272823813890055,2021-01-21 15:12:19,
668,Die notwendige Modernisierung der #RiesterRente hat in dieser Legislaturperiode leider keine Chance… https://t.co/ogS8IVcwq0,DanielaLucassen,1332063301497466880,2020-11-26 20:46:54,
669,Das muss man mal ausgiebig wirken lassen: Vermeintlich wird ein neues Produkt eingeführt.Dabei ist es ein bereits b… https://t.co/7sL0ig8vyR,DanielaLucassen,1330354824609738758,2020-11-22 03:38:01,
670,RT @beuc: The 🇩🇪 financial services regulator has sided with consumers in a fight against illegal interest rate reductions on savings accou…,DanielaLucassen,1316823455371755524,2020-10-15 19:29:11,
671,@Nico Hund hat noch nie in die Kamera geschaut.Schlechtes Gewissen?Geheimnisse?,DanielaLucassen,1303106645652918274,2020-09-07 23:03:29,
672,"Ich möchte wissen, woher die #Lebensmittel kommen, die ich kaufe. Steht auf dem Produkt? So einfach ist das nicht:… https://t.co/hre0D6jd0T",DanielaLucassen,1287387637817409546,2020-07-26 14:01:46,
673,Jetzt braucht es eine zügige Vergabe an UNABHÄNGIGEN Träger wie die BaFin oder die Stiftung @warentest.Sie könnten… https://t.co/pDxtqZjGOG,DanielaLucassen,1282861308401115137,2020-07-14 02:15:44,
674,"„#iPhone Käufer würden Produkt mit nachhaltiger Qualität erwarten, doch das sei bei der #iPhone6-Reihe nicht der Fa… https://t.co/FhVHKZSwcH",DanielaLucassen,1282827312996786177,2020-07-14 00:00:39,
675,"RT @MIStateCapitol: In 1977 Representative Daisy Elliott wrote Michigan’s most important civil rights law, the Elliott-Larsen Act prohibiti…",JocelynBenson,1357386255714115587,2021-02-04 17:51:17,
676,Looking forward to joining @DevinScillian this morning on @Local4News Flashpoint to discuss my plan to Advance the… https://t.co/6AwQwIe3BO,JocelynBenson,1357069269822033923,2021-02-03 20:51:41,
677,@samrap10 And thanks in no small part to you @samrap10 !,JocelynBenson,1356411441990004738,2021-02-02 01:17:43,
678,"I don’t care who’s playing, these videos from @ProFootballHOF are always the best thing about #SuperBowl weekend. E… https://t.co/RUXsjrH6zs",JocelynBenson,1355242388508332036,2021-01-29 19:52:19,
679,"Congratulations @calvinjohnsonjr! Well earned, well deserved, Detroit is proud of you tonight. https://t.co/KLBTi8PQNd",JocelynBenson,1355006374313390083,2021-01-29 04:14:29,
680,"Ok admit it everyone. We are all watching Sound of Music tonight.

Thank you Christopher Plummer, for living a life… https://t.co/G4c3H8sO5G",JocelynBenson,1354802164225486848,2021-01-28 14:43:01,
681,#FBF https://t.co/oqQrOuEOWM https://t.co/7nicMAXQMz,JocelynBenson,1354545986509692939,2021-01-27 21:45:04,
682,RT @MonaHannaA: Fighting nazis never goes out of style. RIP https://t.co/1RtahICbch,JocelynBenson,1354527732542169093,2021-01-27 20:32:32,
683,"This is fantastic. Partnerships with election administrators, sports teams &amp; @morethanavote enabled stadiums to be… https://t.co/EAo8PYZK6K",JocelynBenson,1354439786098995200,2021-01-27 14:43:03,
684,"RT @MichSoS: ""To make our way, we must have firm resolve, persistence, tenacity. We must gear ourselves to work hard all the way. We can ne…",JocelynBenson,1354077394399850496,2021-01-26 14:43:03,
685,@4lisaguerrero Never. 🧡💛,JocelynBenson,1353821207087489024,2021-01-25 21:45:03,
686,"RT @NASSorg: .@FrankLaRose, @JocelynBenson, @SecretaryHobbs and @GaSecofState dive into their efforts to correct misinformation during #Ele…",JocelynBenson,1353715004898496520,2021-01-25 14:43:02,
687,I agree. We should close the administrative account loophole &amp; require reporting of all contributions &amp; spending. L… https://t.co/hulP2al7t6,JocelynBenson,1352272823813890055,2021-01-21 15:12:19,
688,Together we can “emerge from one of the darkest chapters in American history with a shared commitment to a brighter… https://t.co/Jz222mdvaO,JocelynBenson,1332063301497466880,2020-11-26 20:46:54,
689,I’m honored to co-chair the @NASSorg Elections Committee &amp; grateful to my colleagues for a productive meeting.  We… https://t.co/HCOeKXAoAg,JocelynBenson,1330354824609738758,2020-11-22 03:38:01,
690,"RT @JocelynBenson: These last several months have made clear that a healthy, vibrant democracy requires all of us working together to defen…",JocelynBenson,1316823455371755524,2020-10-15 19:29:11,
